id,artist,album,name,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
4P6IttK2PRBjyr3fm0pP7t,Trevor Daniel,Past Life (with Selena Gomez),Past Life (with Selena Gomez),186480,0.612,0.104,0.539,0,0.18,0.294,-5.071,0.0488,79.948,3,4,Energetic
1FYCLgd1XDdqulxDX5JB3W,NI-NI,Mermaid,Be Together,197600,0.55,0.00109,0.966,3.55E-05,0.293,0.972,-7.637,0.0359,136.02,11,4,Energetic
1Oi2zpmL81Q0yScF1zxaC0,Destiny's Child,The Writing's On The Wall,"Bills, Bills, Bills",256026,0.845,0.139,0.576,0,0.0764,0.461,-5.15,0.153,127.641,11,4,Energetic
14wf185UxfNbSy8dwt4r4q,Black Eyed Peas,MAMACITA,MAMACITA,249142,0.894,0.193,0.635,0.00105,0.0823,0.428,-6.929,0.0473,105.013,2,4,Energetic
0Qt4s6DQlOsdhNW64DkZK3,Willy William,Une seule vie (Collector),Ego - Radio Edit,207600,0.742,0.285,0.919,0.0106,0.365,0.556,-2.562,0.0316,99.999,8,4,Energetic
6V2WzYhXCnCH2SfdVlMMXR,Rudimental,Toast to Our Differences (Deluxe Edition),Walk Alone (feat. Tom Walker),205408,0.576,0.156,0.719,0,0.305,0.545,-5.163,0.0397,94.921,11,4,Energetic
2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,Speak Your Mind (Deluxe),2002,186986,0.697,0.0372,0.683,0,0.137,0.603,-2.881,0.117,96.133,1,4,Energetic
72gv4zhNvRVdQA0eOenCal,Clean Bandit,What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),212733,0.715,0.239,0.605,1.41E-05,0.189,0.454,-5.128,0.0428,122.956,0,4,Energetic
6IQCmIGaOxzjNNcwScETVD,Anne-Marie,Speak Your Mind (Deluxe),FRIENDS,202620,0.626,0.205,0.88,0,0.128,0.534,-2.384,0.0504,95.079,9,4,Energetic
7gkiBjpe8iHs5esLLlThly,Various Artists,Ferdinand (Original Motion Picture Soundtrack),"Home - From The Motion Picture ""Ferdinand""",180146,0.506,0.0165,0.745,0,0.163,0.393,-5.329,0.0402,97.029,2,4,Energetic
7k4t7uLgtOxPwTpFmtJNTY,KAROL G,Tusa,Tusa,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4,Energetic
116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),MIA (feat. Drake),210367,0.817,0.0141,0.539,0.000496,0.099,0.158,-6.349,0.0621,97.062,6,4,Energetic
5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,Make You Mine,232906,0.606,0.0128,0.799,0,0.15,0.638,-4.452,0.0261,103.014,9,4,Energetic
1D4PL9B8gOg78jiHg3FvBb,Taylor Swift,Fearless (Big Machine Radio Release Special),Love Story,236266,0.617,0.131,0.741,0,0.0772,0.306,-3.97,0.0311,118.984,2,4,Energetic
6RtPijgfPKROxEzTHNRiDp,MAGIC!,Don't Kill the Magic,Rude,224840,0.773,0.0422,0.758,0,0.305,0.925,-4.993,0.0381,144.033,1,4,Energetic
4EivmOT13NMpNSfTKn9p4s,Doja Cat,Hot Pink,Like That (feat. Gucci Mane),163173,0.879,0.239,0.498,0,0.0967,0.405,-6.027,0.18,106.044,4,4,Energetic
3mRLHiSHYtC8Hk7bzZdUs1,Bishop Briggs,Church Of Scars,River,216133,0.733,0.302,0.477,2.97E-06,0.0579,0.545,-6.737,0.0687,62.507,2,4,Energetic
6Pgkp4qUoTmJIPn7ReaGxL,Avicii,AVĪCI (01),Without You (feat. Sandro Cavazza),181672,0.662,0.00163,0.858,0,0.0456,0.295,-4.844,0.0428,133.993,2,4,Energetic
3JTMWdhcJPiegDSe7SvZS3,Kesha,Cannibal (Expanded Edition),Cannibal,194253,0.71,0.0078,0.68,0.0165,0.0493,0.571,-4.676,0.106,129.971,1,4,Energetic
2wRE6NbULFrM16BIYp6ymE,Mohamed Ramadan,رايحين نسهر - بام بام - Single,رايحين نسهر - بام بام,169500,0.72,0.0089,0.997,0.134,0.189,0.932,-2.403,0.0624,160.029,2,4,Energetic
6uBhi9gBXWjanegOb2Phh0,Zedd,Stay,Stay,210090,0.69,0.253,0.622,0,0.116,0.544,-5.025,0.0622,102.04,5,4,Energetic
66hayvUbTotekKU3H4ta1f,Jack Ü,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),250285,0.432,0.041,0.781,4.21E-06,0.0789,0.197,-4.038,0.0567,139.432,4,4,Energetic
6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix,There for You,There for You,221904,0.611,0.124,0.644,0,0.124,0.13,-7.607,0.0553,105.969,6,4,Energetic
0nrRP2bk19rLc0orkWPQk2,Avicii,TRUE,Wake Me Up,247426,0.532,0.0038,0.783,0.0012,0.161,0.643,-5.697,0.0523,124.08,2,4,Energetic
2P91MQbaiQOfbiz9VqhqKQ,Lauv,I met you when I was 18. (the playlist),I Like Me Better,197436,0.752,0.535,0.505,2.55E-06,0.104,0.419,-7.621,0.253,91.97,9,4,Energetic
48DKpTEVJ2pAjxQbWTad3q,Shawn Mendes,Illuminate (Deluxe),Treat You Better,187973,0.444,0.106,0.819,0,0.107,0.747,-4.078,0.341,82.695,10,4,Energetic
5HwnezK198pJCEj1l2Adjy,Camila Cabello,Camila,She Loves Control,177160,0.65,0.166,0.758,0,0.0889,0.663,-4.02,0.116,94.9,2,4,Energetic
6T689Jvh5KrSXyaPtUWZtQ,Britney Spears,Femme Fatale (Deluxe Version),Criminal,225080,0.696,0.0485,0.734,0,0.183,0.711,-5.294,0.0298,107.987,7,4,Energetic
34MJ07N9Bhu6iKPaxSVnCT,Demi Lovato,Demi,Neon Lights,233173,0.631,0.0767,0.819,0,0.1,0.733,-4.24,0.122,125.928,9,4,Energetic
2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,Shawn Mendes,In My Blood,211360,0.622,0.0573,0.712,0,0.13,0.487,-7.321,0.066,140.025,5,4,Energetic
5EbX5xL3O2xT8FxCpYzgUO,Alessia Cara,"How Far I'll Go (From ""Moana"")","How Far I'll Go - From ""Moana""",175517,0.309,0.155,0.544,0.000265,0.0727,0.16,-9.621,0.352,180.979,9,4,Energetic
15JINEqzVMv3SvJTAXAKED,Eminem,Recovery,Love The Way You Lie,263373,0.749,0.241,0.925,0,0.52,0.641,-5.034,0.227,86.989,10,4,Energetic
2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers,World War Joy,Call You Mine,217640,0.585,0.204,0.696,0,0.344,0.522,-5.6,0.0307,104.01,4,4,Energetic
4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,Camila,Never Be the Same,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4,Energetic
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"thank u, next","break up with your girlfriend, i'm bored",190440,0.726,0.0421,0.554,0,0.106,0.335,-5.29,0.0917,169.999,5,4,Energetic
1SJtlNRJDeYHioymcvsqev,Camila Cabello,Crying in the Club,Crying in the Club,216391,0.334,0.334,0.617,0,0.163,0.603,-5.834,0.383,85.227,6,4,Energetic
6ZiSScoPLyeZyIudUBip1V,Rita Ora,Phoenix (Deluxe),Anywhere,215906,0.632,0.038,0.83,0,0.109,0.31,-4.005,0.0547,106.925,11,4,Energetic
4lJNen4SMTIJMahALc3DcB,Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD","Thunderclouds (feat. Sia, Diplo, and Labrinth)",187026,0.69,0.0077,0.714,7.23E-05,0.191,0.489,-5.948,0.0338,112.009,7,4,Energetic
0xCmwofyCiXdhoBsMSNj2w,Hailee Steinfeld,Love Myself,Love Myself,218773,0.616,0.0032,0.768,0,0.427,0.322,-6.714,0.0781,122.91,0,4,Energetic
6WLS56xiRrXjSm9RSdL3zD,Zara Larsson,Never Forget You,Never Forget You,213427,0.583,0.00312,0.732,9.86E-06,0.269,0.276,-5.728,0.0457,145.992,11,4,Energetic
6Brmhk7BOshEQpEq8Fi9WB,Alex & Sierra,It's About Us,Scarecrow,206466,0.656,0.0215,0.8,1.96E-06,0.0801,0.515,-5.144,0.0569,119.966,11,4,Energetic
22gUZ6ILQtzvGnxl6Oi4DP,Nfasis,Reggaeton Latino Y Más,Perreo,143033,0.884,0.0198,0.938,0.247,0.0927,0.619,-1.755,0.0734,120.017,7,4,Energetic
1mRbCoB9FGmCfMUbM2TTHG,Nfasis,Reggaeton Latino Y Más,Tiene un Patra,174571,0.873,0.00961,0.779,0.00553,0.0608,0.691,-5.491,0.0974,105.066,7,4,Energetic
0wf9rSX8ds3yEI2gf2QdPs,NF,Perception,Dreams,221573,0.501,0.354,0.354,2.66E-06,0.111,0.301,-13.031,0.177,86.289,11,4,Energetic
2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,÷ (Deluxe),Happier,207520,0.522,0.536,0.385,0,0.135,0.236,-7.355,0.0288,89.792,0,4,Energetic
14sOS5L36385FJ3OL8hew4,Kygo,Happy Now,Happy Now,211362,0.693,0.374,0.575,0,0.252,0.492,-6.998,0.0801,117.999,9,4,Energetic
3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,Please Don't Go,Please Don't Go,210580,0.513,0.0118,0.768,1.94E-05,0.294,0.235,-4.868,0.0587,84.264,4,4,Energetic
2bQhVQbV7VBzSOPo8mbkUR,The Chainsmokers,Sick Boy,Beach House,206120,0.4,0.174,0.838,0,0.341,0.533,-4.491,0.0526,179.945,0,4,Energetic
4M0WfSYF2z5FCRgQDOck9O,Charlotte Lawrence,Sleep Talking,Sleep Talking,224223,0.669,0.453,0.762,0,0.162,0.582,-4.307,0.0398,102.005,2,4,Energetic
4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling,Falling,159381,0.785,0.123,0.431,0,0.0887,0.236,-8.756,0.0364,127.085,10,4,Energetic
2eLPcyGhaTXQBwby9Ey8lG,gnash,we,t-shirt,184861,0.623,0.147,0.526,0,0.469,0.577,-8.454,0.204,159.945,7,4,Energetic
7nDdxPUC5LbxmspeqkOzt8,gnash,we,imagine if,197216,0.907,0.568,0.452,0,0.244,0.691,-6.673,0.187,92.063,8,4,Energetic
7AFASza1mXqntmGtbxXprO,XXXTENTACION,?,changes,121886,0.669,0.883,0.308,0,0.0984,0.52,-10.068,0.029,64.934,11,4,Energetic
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,239835,0.511,0.349,0.566,0,0.34,0.218,-7.23,0.2,83.903,6,4,Energetic
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,Sad!,166605,0.74,0.258,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,8,4,Energetic
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD),Hate Me (with Juice WRLD),186223,0.657,0.108,0.768,0,0.144,0.759,-4.628,0.0507,75.025,8,4,Energetic
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,17,Everybody Dies In Their Nightmares,95466,0.734,0.847,0.57,2.14E-05,0.112,0.689,-7.066,0.133,129.953,7,4,Energetic
6S6LyCOmUUQuIdre9DSVxd,Tate McRae,all my friends are fake,all my friends are fake,185155,0.711,0.67,0.382,0,0.11,0.516,-7.344,0.0428,104.988,11,4,Energetic
6ufrOaf4v6Qady6GiIpQ0s,The Chainsmokers,Sick Boy,Everybody Hates Me,223466,0.475,0.00703,0.752,0,0.406,0.515,-6.596,0.0467,154.957,11,4,Energetic
26ZX2JrAb8AFbr8FFfAsO7,EDEN,i think you think too much of me,sex,218808,0.413,0.162,0.521,0,0.323,0.532,-4.469,0.0466,103.391,9,4,Energetic
4CH66Rxcjcj3VBHwmIBj4T,XXXTENTACION,BAD!,BAD!,94245,0.78,0.0643,0.492,0.0313,0.174,0.374,-3.4,0.0671,143.983,5,4,Energetic
7fJALFBexDXzu0QdatF5O4,EDEN,i think you think too much of me,Fumes,214631,0.388,0.161,0.836,0,0.936,0.353,-3.269,0.231,76.305,7,4,Energetic
2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,Hope,110886,0.592,0.661,0.457,0.000331,0.146,0.225,-6.081,0.0603,146.04,9,4,Energetic
3HT9UFCFXZg8xVRS8fhDyl,Ali Gatie,YOU,Say to You,194107,0.666,0.514,0.505,0,0.109,0.252,-6.413,0.0289,81.495,1,4,Energetic
6QmQcHZrWJuopMpQUFXbeB,Hiko,Love Story Cover,Love Story Cover,142500,0.7,0.489,0.833,6.66E-06,0.317,0.625,-5.299,0.161,127.935,2,4,Energetic
2dRvMEW4EwySxRUtEamSfG,Selena Gomez,For You,The Heart Wants What It Wants,227360,0.616,0.053,0.789,0,0.142,0.621,-4.874,0.0377,83.066,7,4,Energetic
06KyNuuMOX1ROXRhj787tj,Charlie Puth,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),217706,0.728,0.621,0.563,0,0.179,0.352,-8.053,0.134,100.017,1,4,Energetic
6mqdunuFFSODHKcpDTFvAj,Taylor Swift,Fearless,You Belong With Me,230506,0.688,0.151,0.775,1.98E-05,0.104,0.469,-4.436,0.0381,129.969,6,4,Energetic
05SBRd4fXgn8FX7bf8BCAE,Calvin Harris,18 Months,I Need Your Love (feat. Ellie Goulding),234506,0.695,0.41,0.869,0,0.237,0.58,-5.066,0.0483,124.989,8,4,Energetic
5jsw9uXEGuKyJzs0boZ1bT,Shawn Mendes,Handwritten,Stitches,206880,0.752,0.0151,0.754,0,0.0486,0.755,-6.684,0.0615,149.789,1,4,Energetic
42ydLwx4i5V49RXHOozJZq,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,230226,0.319,0.0285,0.739,0,0.111,0.449,-5.74,0.272,194.169,0,4,Energetic
4K06PO78fW4mnBVenxGNob,Juice WRLD,Legends Never Die,Conversations,181661,0.747,0.176,0.622,0,0.151,0.57,-5.825,0.0838,159.93,11,4,Energetic
6azjD02gDO2ZarIZMs3eRk,Saad Lamjarred,Ensay,Ensay,224391,0.701,0.0601,0.826,0,0.186,0.707,-6.515,0.0907,122.056,3,4,Energetic
2Xnv3GntqbBH1juvUYSpHG,Ava Max,Heaven & Hell,So Am I,183026,0.681,0.0748,0.657,0,0.353,0.628,-4.671,0.0432,130.089,6,4,Energetic
0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,224030,0.576,0.00778,0.782,0,0.285,0.355,-4.825,0.0296,141.153,6,4,Energetic
0cvfSKcm9VeduwyYPrxtLx,Calum Scott,Only Human (Deluxe),Come Back Home,190539,0.601,0.00678,0.801,0,0.0991,0.289,-5.174,0.0323,131.046,11,4,Energetic
0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,Wolves,Wolves,197993,0.724,0.124,0.804,0,0.204,0.306,-4.614,0.0448,124.987,11,4,Energetic
4sJqSKPc5fZ5OZ8JiVI44N,Kygo,Kids in Love,Stranger Things (feat. OneRepublic),221440,0.604,0.234,0.661,0,0.0951,0.506,-5.914,0.0375,107.016,0,4,Energetic
3tNE4i6TBqMdyTZxHDAn9B,Ava Max,Heaven & Hell,Sweet but Psycho,187436,0.72,0.0684,0.706,0,0.166,0.62,-4.719,0.0473,133.002,1,4,Energetic
4VrWlk8IQxevMvERoX08iC,Sia,1000 Forms Of Fear,Chandelier,216120,0.399,0.0197,0.787,6.07E-05,0.0685,0.572,-2.88,0.0499,117.089,1,5,Energetic
3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit,What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),222706,0.74,0.0357,0.622,4.85E-05,0.356,0.556,-4.608,0.0446,104.966,11,4,Energetic
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Happiness Begins,Sucker,181026,0.842,0.0427,0.734,0,0.106,0.952,-5.065,0.0588,137.958,1,4,Energetic
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,?,Moonlight,135090,0.921,0.556,0.537,0.00404,0.102,0.711,-5.723,0.0804,128.009,9,4,Energetic
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,194087,0.701,0.328,0.425,0.13,0.1,0.562,-10.965,0.375,135.128,7,4,Energetic
6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,0.696,0.075,0.817,0,0.187,0.782,-3.862,0.109,98.064,1,4,Energetic
0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,1989 (Deluxe),Shake It Off,219200,0.647,0.0647,0.8,0,0.334,0.942,-5.384,0.165,160.078,7,4,Energetic
16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Changes,Yummy,208520,0.676,0.345,0.506,0,0.118,0.497,-6.652,0.0958,145.842,9,4,Energetic
4MY1amv4MW0wyH5vqB89vk,Julie Bergan,STFU,STFU,133623,0.681,0.0494,0.721,0,0.53,0.532,-6.07,0.0467,101.974,1,4,Energetic
5CHXbSS76okOT6NeuEY9gr,Mr Eazi,Oh My Gawd (feat. Nicki Minaj & K4mo),Oh My Gawd (feat. Nicki Minaj & K4mo),180000,0.82,0.152,0.866,0,0.0938,0.834,-3.859,0.214,94.018,7,4,Energetic
2fHOqQ9K6eY0wsbVZiYZPw,Farruko,Coolant,Coolant,211436,0.827,0.192,0.85,0,0.043,0.961,-4.836,0.14,168.012,8,4,Energetic
0PvFJmanyNQMseIFrU708S,Pop Smoke,Shoot For The Stars Aim For The Moon,For The Night (feat. Lil Baby & DaBaby),190476,0.823,0.114,0.586,0,0.193,0.347,-6.606,0.2,125.971,6,4,Energetic
68UU9oaQtMDnh6PRlW842H,Princess Nokia,Everything Sucks,I Like Him,132453,0.893,0.0641,0.579,0.000121,0.215,0.611,-8.995,0.113,133.018,9,4,Energetic
4f9IfFvBFm7Gsf1IVEudyf,Tate McRae,lie to me,lie to me,177440,0.642,0.0151,0.392,0,0.352,0.0479,-7.846,0.0372,138.065,4,4,Energetic
2169IKAivSUUFGcedGASXc,Stefflon Don,16 Shots,16 Shots,224727,0.684,0.0271,0.79,0.000371,0.0854,0.549,-4.871,0.0735,95.083,3,4,Energetic
7qfwcqfGOkQYtzjF4UzJHM,David Guetta,Shot Me Down (feat. Skylar Grey),Shot Me Down (feat. Skylar Grey) - Radio Edit,191412,0.347,0.0597,0.772,0.0333,0.115,0.035,-4.359,0.0549,192.118,5,3,Energetic
0b11D9D0hMOYCIMN3OKreM,Witt Lowry,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),186022,0.504,0.0134,0.788,0,0.363,0.228,-4.113,0.215,170.039,3,4,Energetic
7y9iMe8SOB6z3NoHE2OfXl,Halsey,hopeless fountain kingdom (Deluxe),Bad At Love,181279,0.675,0.0604,0.751,0,0.0893,0.612,-3.539,0.0296,118.384,0,4,Energetic
2j3BmbOK0ZElUhsKH7q7eh,CARYS,Princesses Don't Cry,Princesses Don't Cry,212106,0.626,0.285,0.595,0,0.0859,0.65,-4.975,0.0288,74.986,0,4,Energetic
23L5CiUhw2jV1OIMwthR3S,Martin Garrix,In the Name of Love,In the Name of Love,195706,0.501,0.109,0.519,0,0.454,0.168,-5.88,0.0409,133.99,4,4,Energetic
4IVjPdOQjJtpfD19gG87rj,Ten Times,Don’t Gimme That (feat. MIO),Don’t Gimme That (feat. MIO),169447,0.663,0.28,0.732,0,0.33,0.383,-4.206,0.0327,95.007,2,4,Energetic
29zDQGj2ArLAHBmBmf6n7y,Various Artists,Major Lazer Presents: Give Me Future (Music From & Inspired By the Film),Love Life,183396,0.725,0.155,0.83,0,0.0766,0.656,-3.337,0.156,106.1,1,4,Energetic
7IWTIkiWGWNQyYfOLdMrGD,Martin Garrix,Burn Out (feat. Dewain Whitmore),Burn Out (feat. Dewain Whitmore),200322,0.594,0.0156,0.722,0,0.0667,0.407,-5.751,0.0398,127.877,4,4,Energetic
4k3uABcX9iaGlt5pRJhumi,Tate McRae,stupid,stupid,172915,0.673,0.0692,0.58,8.52E-05,0.186,0.257,-6.029,0.0416,95.989,0,4,Energetic
3S96qAItEpc7N9fLayQCoS,corandcrank,Kumbali,Kumbali,168245,0.74,0.0103,0.709,0.459,0.244,0.205,-8.144,0.0507,137.053,7,4,Energetic
5MhsZlmKJG6X5kTHkdwC4B,AronChupa,I'm an Albatraoz,I'm an Albatraoz,166848,0.883,0.601,0.817,0.00449,0.11,0.595,-5.414,0.235,128.078,0,4,Energetic
6KBYefIoo7KydImq1uUQlL,Cardi B,Invasion of Privacy,Bodak Yellow,223712,0.926,0.0659,0.703,0,0.231,0.485,-6.337,0.103,125.022,11,4,Energetic
2yLIf0wQ7lqhuwpdZBfmGZ,Fly Project,Toca Toca (Remixes),Toca Toca - Radio Edit,165605,0.907,0.0211,0.61,3.28E-05,0.0317,0.926,-4.588,0.0922,125.975,10,4,Energetic
58q2HKrzhC3ozto2nDdN4z,Cardi B,Invasion of Privacy,I Like It,253390,0.816,0.099,0.726,0,0.372,0.65,-3.998,0.129,136.048,5,4,Energetic
7IOuCLt770D8v0u3SVaDeI,Little Mix,LM5 (Deluxe),Wasabi,154786,0.847,0.00451,0.656,0.000854,0.143,0.234,-4.976,0.115,114.001,2,4,Energetic
4InPkb53JOmTmpM1njbl6A,Isyan Tetick,Patlamaya Devam,Patlamaya Devam,143500,0.849,0.644,0.632,0,0.0947,0.639,-7.206,0.323,101.56,4,4,Energetic
147l07rat1W33X2rjTBlMa,Miles Betterman,The Dickhead Song,The Dickhead Song,208413,0.955,0.907,0.323,0.00402,0.187,0.914,-20.507,0.0707,126.104,1,4,Energetic
3DmW6y7wTEYHJZlLo1r6XJ,Becky G,Shower,Shower,206166,0.699,0.0317,0.529,3.59E-05,0.285,0.121,-7.548,0.0487,119.987,2,4,Energetic
1di1BEgJYzPvXUuinsYJGP,Backstreet Boys,Backstreet's Back,Everybody (Backstreet's Back) - Radio Edit,225360,0.731,0.0352,0.853,0,0.268,0.605,-4.219,0.0363,108.016,10,4,Energetic
4odMGVNm2t07wwtzxKUlBc,Tungevaag,Miss You,Miss You,160800,0.56,0.0482,0.887,0,0.0958,0.397,-3.524,0.0596,125,9,4,Energetic
4mt7C6wYeTUWDDk7xKym9w,Selena Gomez,Rare (Deluxe),Feel Me,226002,0.71,0.44,0.808,0.000773,0.0734,0.392,-6.703,0.0433,99.989,2,4,Energetic
7HMmFQsKsljwTw8bS7lu19,Selena Gomez,Rare,Rare,220589,0.838,0.208,0.545,8.01E-05,0.103,0.631,-6.713,0.0706,114.998,5,4,Energetic
557un1HgwYMuqfWGSTmnxw,Beyoncé,I AM...SASHA FIERCE - Platinum Edition,Single Ladies (Put a Ring on It),192586,0.426,0.0383,0.584,0,0.192,0.272,-5.293,0.296,193.438,1,4,Energetic
6Wx88Mv6b9ofjKMKkdwOJd,Various Artists,Transformers: Revenge Of The Fallen The Album,New Divide,268613,0.493,0.000235,0.808,0,0.0983,0.38,-3.365,0.0362,117.971,5,4,Energetic
3ZuiIFm9nRnkRz8AZAekjJ,Far East Movement,Free Wired,Rocketeer,211253,0.664,0.181,0.845,0,0.267,0.357,-6.115,0.0461,96.005,4,4,Energetic
5FPkHPs4nZNJW5mBbGJZ5w,Miel Pops,Mi Pan Su Su Sum,Mi Pan Su Su Sum,351467,0.696,0.27,0.375,0,0.269,0.688,-7.543,0.493,101.073,3,4,Energetic
4Oun2ylbjFKMPTiaSbbCih,Cardi B,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),187541,0.935,0.0194,0.454,0,0.0824,0.357,-7.509,0.375,133.073,1,4,Energetic
3x4Zx0rPoW6kErSDK8SSnW,Ella Mai,READY,My Way,191981,0.812,0.0994,0.46,0,0.114,0.193,-6.316,0.173,100.042,5,4,Energetic
4fINc8dnfcz7AdhFYVA4i7,Jason Derulo,Future History (Deluxe Edition),It Girl,192200,0.668,0.0165,0.718,0,0.104,0.345,-4.736,0.0605,91.993,1,4,Energetic
0OkJtCF6yQIdK11ge58uXD,Selena Gomez,Stars Dance (Bonus Track Version),Love Will Remember,210360,0.634,0.0132,0.956,0,0.0978,0.33,-4.143,0.152,109.979,7,4,Energetic
5xdVqHtFS0eLuNp4Z8Wbpa,Selena Gomez,Revival (Deluxe),Good For You,221280,0.607,0.181,0.673,0,0.069,0.215,-6.484,0.0611,88.952,5,4,Energetic
7KxhSJOYiqCDclXDBNlFSZ,Selena Gomez,Revival (Deluxe),Kill Em With Kindness,217906,0.757,0.00795,0.884,5.87E-05,0.0973,0.398,-5.488,0.0404,120.012,10,4,Energetic
7aAbbkIsZNXhy7gwMT8xvu,Various Artists,跟我玩轮回,Phut Hon (Remix),180119,0.861,0.0248,0.56,0.00391,0.0972,0.175,-7.537,0.0852,128,11,4,Energetic
1JDIArrcepzWDTAWXdGYmP,Zedd,True Colors,I Want You To Know,240000,0.58,0.00537,0.846,6.62E-06,0.145,0.366,-2.876,0.0573,129.998,9,4,Energetic
2an4Ix89mAOW4BoCBS5KeK,Julie Bergan,If You Love Me (feat. Tunji Ige),If You Love Me (feat. Tunji Ige),175882,0.536,0.0782,0.49,0,0.0671,0.762,-7.572,0.231,92.313,11,4,Energetic
67O8CWXxPsfz8orZVGMQwf,K-391,End of Time,End of Time,187560,0.81,0.267,0.7,6.69E-05,0.137,0.193,-5.664,0.0399,116.019,4,4,Energetic
0WCiI0ddWiu5F2kSHgfw5S,Kesha,Animal (Expanded Edition),Take It Off,215200,0.729,4.14E-05,0.675,0.00126,0.0867,0.74,-5.292,0.0286,125.036,5,4,Energetic
3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,Scared to Be Lonely,Scared to Be Lonely,220883,0.584,0.0895,0.54,0,0.261,0.195,-7.786,0.0576,137.972,1,4,Energetic
0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,Good News,Body,171067,0.914,0.0166,0.732,0,0.107,0.469,-6.1,0.241,94.066,8,4,Energetic
3wJVBz7gvGTwTWVAxFa6ny,Dua Lipa,Fever,Fever,156910,0.868,0.0597,0.693,0.00399,0.106,0.396,-7.052,0.181,114.999,6,4,Energetic
6yf3MxEOScNBTYCHOAIiNQ,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),Instruction (feat. Demi Lovato & Stefflon Don),165466,0.767,0.102,0.929,0,0.0921,0.923,-3.08,0.185,121.087,9,4,Energetic
1e2ofLpE40cjEeMENP7pzv,Julie and the Phantoms Cast,Julie and the Phantoms: Season 1 (From the Netflix Original Series),"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",181322,0.516,0.0134,0.798,0,0.0835,0.389,-2.411,0.0466,185.913,2,4,Energetic
3gy83YfNaZOsAvkbVgD6IQ,Julie and the Phantoms Cast,Julie and the Phantoms: Season 1 (From the Netflix Original Series),Wake Up (feat. Madison Reyes),217846,0.676,0.101,0.653,0,0.101,0.181,-4.729,0.039,129.978,5,4,Energetic
55CHeLEfn5iJ0IIkgaa4si,Megan Thee Stallion,Suga,Savage,155497,0.843,0.0252,0.741,0,0.096,0.68,-5.609,0.334,168.983,11,4,Energetic
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,I Love You.,Sweater Weather,240400,0.612,0.0495,0.807,0.0177,0.101,0.398,-2.81,0.0336,124.053,10,4,Energetic
2F20djOXWDSFEXu3tPdV71,Katy Perry,Smile,Not the End of the World,178641,0.508,0.119,0.738,0,0.0558,0.523,-5.126,0.0579,158.131,2,4,Energetic
